
% Applied Mathematics Group (GMA) - UNRC
% Dr. Bruno Roccia / April 2020
% Blade geometry definition
% ----------------------------------------------
% This file contains the following data listed in columns :
%   1.- Blade airfoil along the span (Axis 'Z') [m]
%       WARNING: Z=0 corresponds to the hub-blade joint (i.e.: 'Z' does not meassure the rotor radius)
%   2.- File name containing the airfoil data (without include the extension)
%   3.- Geoemtric twist, positive along Z (increasing the AoA) [º]
%   4.- Chordwise [m]
%   5.- Thickness ratio t/c
%   6.- Distance between the twist axis and the leading edge on axis Y, (Reference unit chordwise)
%       (positive values indicate that the twist axis is located between the leading edge and the trailind edge)
%   7.- Blade Pre-bend [m]
%   8.- Blade sweep [m]

%   1   2                         3       4       5        6       7             8
% -----------------------------------------------------------------------------------
   0.000000		Cylinder1	  -13.333		2.259	1.000	0.500	0.0000		0.0000
   0.074925	    Cylinder1	  -13.333		2.259	1.000	0.500	0.0000		0.0000
   0.515925     Cylinder1     -13.333		2.259   1.000   0.500   0.0000		0.0000
   1.246500     Cylinder1     -13.333		2.593   1.000   0.500   0.0000		0.0000
   1.975500     Cylinder1     -13.333		2.593   1.000   0.500   0.0000		0.0000
   2.704500     Cylinder1     -13.333		2.593   0.800   0.500   0.0000		0.0000
   3.433500     Cylinder1     -13.333		2.600   0.700   0.500   0.0000		0.0000
   4.171500     Cylinder2     -13.333		2.800   0.600   0.500   0.0000		0.0000
   4.905000		Cylinder2     -13.333		2.997   0.500   0.500   0.0000		0.0000
   5.625000		Cylinder2     -13.333		3.079   0.400   0.500   0.0000		0.0000
   6.367500		Cylinder2     -13.333		3.161   0.300   0.500   0.0000		0.0000
   7.110000		DU40_A17	  -13.333		3.249   1.000   0.500   0.0000		0.0000
   7.829999		DU40_A17	  -13.134		3.331   1.000   0.500   0.0000		0.0000
   8.572500     DU40_A17	  -12.671		3.351   1.000   0.500   0.0000		0.0000
   9.315000     DU40_A17	  -11.092		3.368   1.000   0.500   0.0000		0.0000
  10.035000		DU35_A17	   -9.585		3.384   1.000   0.500   0.0000		0.0000
  10.754999		DU35_A17	   -9.288		3.401   1.000   0.500   0.0000		0.0000
  11.475000     DU35_A17	   -9.075		3.374   1.000   0.500   0.0000		0.0000
  12.577500     DU35_A17	   -8.720		3.283   1.000   0.500   0.0000		0.0000
  14.062500     DU35_A17	   -8.265		3.075   1.000   0.500   0.0000		0.0000
  15.524999     DU35_A17	   -7.834		2.886   1.000   0.500   0.0000		0.0000
  16.987500		DU30_A17	   -7.373		2.749   1.000   0.500   0.0000		0.0000
  18.449999		DU30_A17	   -6.880		2.506   1.000   0.500   0.0000		0.0000
  19.890000		DU25_A17 	   -6.365		2.372   1.000   0.500   0.0000		0.0000
  21.352499		DU25_A17	   -5.829		2.237   1.000   0.500   0.0000		0.0000
  22.837499     DU25_A17 	   -5.301		2.162   1.000   0.500   0.0000		0.0000
  24.300000     DU25_A17	   -4.779		2.091   1.000   0.500   0.0000		0.0000
  25.762499     DU21_A17	   -4.259		2.023   1.000   0.500   0.0000		0.0000
  27.224999     DU21_A17	   -3.733		1.953   1.000   0.500   0.0000		0.0000
  28.664999     DU21_A17	   -3.220		1.885   1.000   0.500   0.0000		0.0000
  30.127499     DU21_A17	   -2.730		1.817   1.000   0.500   0.0000		0.0000
  31.612500		NACA64_A17	   -2.284		1.748   1.000   0.500   0.0000		0.0000
  33.075000     NACA64_A17	   -1.903		1.678   1.000   0.500   0.0000		0.0000
  34.537500     NACA64_A17	   -1.545		1.611   1.000   0.500   0.0000		0.0000
  36.000000     NACA64_A17	   -1.186		1.544   1.000   0.500   0.0000		0.0000
  37.462499     NACA64_A17	   -0.827		1.478   1.000   0.500   0.0000		0.0000
  38.924999     NACA64_A17	   -0.464		1.413   1.000   0.500   0.0000		0.0000
  40.005000     NACA64_A17	   -0.192		1.350   1.000   0.500   0.0000		0.0000
  40.747500     NACA64_A17	   -0.021		1.313   1.000   0.500   0.0000		0.0000
  41.490000     NACA64_A17	    0.150		1.267   1.000   0.500   0.0000		0.0000
  42.030000     NACA64_A17	    0.263		1.221   1.000   0.500   0.0000		0.0000
  42.390000     NACA64_A17	    0.314		1.177   1.000   0.500   0.0000		0.0000
  42.750000     NACA64_A17	    0.356		1.110   1.000   0.500   0.0000		0.0000
  43.132500     NACA64_A17	    0.399		1.041   1.000   0.500   0.0000		0.0000
  43.515000     NACA64_A17	    0.443		0.963   1.000   0.500   0.0000		0.0000
  43.875000     NACA64_A17	    0.485		0.893   1.000   0.500   0.0000		0.0000
  44.234999     NACA64_A17	    0.502		0.795   1.000   0.500   0.0000		0.0000
  44.594999     NACA64_A17	    0.494		0.530   1.000   0.500   0.0000		0.0000
  44.887500     NACA64_A17	    0.491		0.274   1.000   0.500   0.0000		0.0000










